order_id,order_time,branch,staff,customer_id,customer_segment,item,qty,gross,discount,net_sales,cost,margin
O01179,2026-04-25 18:10:44.438373,Siam,Jane,C0394,at_risk,Set Menu,2,300,30,270,127.15,142.85
O01834,2026-04-25 19:18:44.438373,Ari,Mek,C0319,new,Classic Burger,2,240,0,240,141.92,98.08
O01464,2026-04-25 19:59:44.438373,Ari,Mek,C0570,at_risk,Craft Beer,1,260,20,240,142.61,97.39
O02265,2026-04-25 20:53:44.438373,Siam,Mek,C0512,active,Set Menu,1,220,10,210,129.37,80.63
O02319,2026-04-25 21:26:44.438373,Siam,Tum,C0619,new,Classic Burger,2,440,10,430,206.67,223.33
O02125,2026-04-25 23:08:44.438373,Ari,Nok,C0288,active,Craft Beer,1,220,0,220,97.65,122.35
O02054,2026-04-25 23:21:44.438373,Thonglor,Tum,C0126,active,Cocktail,1,220,0,220,86.1,133.9
O00365,2026-04-26 02:17:44.438373,Thonglor,Ploy,C0090,active,Classic Burger,3,270,20,250,152.09,97.91
O01790,2026-04-26 03:19:44.438373,Siam,Tum,C0186,active,Craft Beer,2,300,0,300,136.5,163.5
O00817,2026-04-26 04:01:44.438373,Siam,Mek,C0302,new,Protein Shake,1,90,10,80,37.12,42.88
O00531,2026-04-26 04:06:44.438373,Siam,Nok,C0688,new,Classic Burger,1,180,0,180,88.5,91.5
O00191,2026-04-26 04:07:44.438373,Siam,Nok,C0161,active,Set Menu,3,540,0,540,334.72,205.28
O02121,2026-04-26 05:11:44.438373,Thonglor,Mek,C0397,active,Craft Beer,2,520,0,520,292.89,227.11
O00286,2026-04-26 08:32:44.438373,Thonglor,Ploy,C0407,new,Craft Beer,2,440,0,440,235.92,204.08
O01170,2026-04-26 10:51:44.438373,Ari,Ploy,C0407,active,Protein Shake,1,260,10,250,132.01,117.99
O00319,2026-04-26 12:17:44.438373,Ari,Tum,C0379,at_risk,Protein Shake,2,440,0,440,225.67,214.33
O01281,2026-04-26 15:57:44.438373,Siam,Mek,C0459,at_risk,Craft Beer,3,360,20,340,136.46,203.54
O00456,2026-04-26 16:05:44.438373,Thonglor,Tum,C0519,active,Protein Shake,1,260,0,260,136.67,123.33
O00501,2026-04-26 18:21:44.438373,Siam,Nok,C0355,active,Set Menu,2,440,30,410,192.55,217.45
O00557,2026-04-26 18:46:44.438373,Siam,Bank,C0635,active,Cocktail,2,300,30,270,119.08,150.92
O01733,2026-04-26 19:56:44.438373,Thonglor,Nok,C0064,active,Craft Beer,1,90,0,90,51.76,38.24
O01319,2026-04-26 21:36:44.438373,Ari,Bank,C0047,at_risk,Signature Latte,1,180,0,180,84.64,95.36
O01668,2026-04-26 22:22:44.438373,Ari,Bank,C0076,active,Craft Beer,1,180,20,160,81.04,78.96
O00806,2026-04-26 22:24:44.438373,Siam,Mek,C0280,active,Cocktail,2,440,0,440,194.5,245.5
O00062,2026-04-26 22:34:44.438373,Thonglor,Bank,C0229,active,Protein Shake,2,440,30,410,160.07,249.93
O00675,2026-04-27 01:17:44.438373,Ari,Nok,C0573,at_risk,Protein Shake,2,180,20,160,69.98,90.02
O01290,2026-04-27 01:21:44.438373,Thonglor,Jane,C0297,active,Set Menu,1,180,20,160,73.03,86.97
O00987,2026-04-27 02:02:44.438373,Siam,Nok,C0160,active,Protein Shake,1,260,0,260,111.98,148.02
O00119,2026-04-27 02:14:44.438373,Thonglor,Bank,C0280,new,Cocktail,1,220,20,200,86.54,113.46
O01755,2026-04-27 03:03:44.438373,Thonglor,Tum,C0451,active,Set Menu,1,180,30,150,61.73,88.27
O01652,2026-04-27 03:13:44.438373,Siam,Jane,C0228,at_risk,Classic Burger,1,90,0,90,37.94,52.06
O02027,2026-04-27 03:17:44.438373,Ari,Mek,C0209,active,Protein Shake,1,90,20,70,40.34,29.66
O01731,2026-04-27 03:36:44.438373,Siam,Bank,C0640,active,Set Menu,1,220,30,190,88.44,101.56
O01311,2026-04-27 04:31:44.438373,Siam,Nok,C0464,at_risk,Protein Shake,3,450,30,420,235.63,184.37
O01351,2026-04-27 04:51:44.438373,Siam,Jane,C0068,new,Set Menu,2,360,10,350,203.45,146.55
O00690,2026-04-27 05:10:44.438373,Siam,Jane,C0227,new,Protein Shake,2,300,0,300,185.91,114.09
O01849,2026-04-27 06:14:44.438373,Siam,Nok,C0244,active,Protein Shake,2,520,30,490,206.41,283.59
O02242,2026-04-27 06:39:44.438373,Siam,Mek,C0209,new,Signature Latte,1,180,30,150,77.09,72.91
O00632,2026-04-27 07:24:44.438373,Ari,Tum,C0667,at_risk,Cocktail,1,150,20,130,68.15,61.85
O02091,2026-04-27 09:01:44.438373,Ari,Mek,C0549,active,Classic Burger,1,260,0,260,159.69,100.31
O01152,2026-04-27 10:42:44.438373,Thonglor,Jane,C0334,active,Craft Beer,1,120,10,110,45.86,64.14
O01432,2026-04-27 10:51:44.438373,Thonglor,Ploy,C0170,active,Set Menu,3,780,20,760,457.36,302.64
O01892,2026-04-27 11:01:44.438373,Siam,Nok,C0571,active,Cocktail,3,450,0,450,198.38,251.62
O01616,2026-04-27 13:26:44.438373,Ari,Tum,C0456,new,Craft Beer,1,260,20,240,114.29,125.71
O00320,2026-04-27 13:27:44.438373,Ari,Bank,C0533,at_risk,Classic Burger,1,220,10,210,88.73,121.27
O00358,2026-04-27 14:15:44.438373,Thonglor,Bank,C0278,active,Protein Shake,1,220,20,200,102.14,97.86
O00159,2026-04-27 15:40:44.438373,Thonglor,Bank,C0440,active,Set Menu,3,540,10,530,236.16,293.84
O01174,2026-04-27 15:59:44.438373,Ari,Bank,C0356,at_risk,Craft Beer,2,180,10,170,84.58,85.42
O01831,2026-04-27 16:42:44.438373,Siam,Nok,C0328,at_risk,Set Menu,2,520,0,520,262.63,257.37
O01522,2026-04-27 17:28:44.438373,Thonglor,Bank,C0181,active,Craft Beer,1,120,0,120,48.59,71.41
O01017,2026-04-27 17:36:44.438373,Ari,Jane,C0256,at_risk,Craft Beer,1,220,10,210,86.44,123.56
O00866,2026-04-27 18:36:44.438373,Siam,Nok,C0497,at_risk,Protein Shake,2,440,0,440,171.79,268.21
O01602,2026-04-27 19:29:44.438373,Siam,Jane,C0319,at_risk,Set Menu,1,180,0,180,104.28,75.72
O00086,2026-04-27 20:19:44.438373,Siam,Tum,C0503,active,Cocktail,2,180,0,180,68.73,111.27
O00442,2026-04-27 20:37:44.438373,Siam,Nok,C0677,active,Cocktail,2,240,30,210,117.49,92.51
O02397,2026-04-27 20:43:44.438373,Thonglor,Ploy,C0378,at_risk,Protein Shake,2,180,20,160,76.04,83.96
O01383,2026-04-27 21:44:44.438373,Thonglor,Bank,C0084,active,Cocktail,2,180,20,160,69.35,90.65
O01435,2026-04-27 21:51:44.438373,Thonglor,Jane,C0527,new,Signature Latte,1,90,20,70,41.07,28.93
O00002,2026-04-27 22:45:44.438373,Thonglor,Bank,C0414,active,Classic Burger,2,360,10,350,134.73,215.27
O00291,2026-04-27 22:46:44.438373,Siam,Tum,C0041,new,Classic Burger,3,450,30,420,189.56,230.44
O01822,2026-04-27 23:23:44.438373,Siam,Bank,C0637,active,Set Menu,1,90,0,90,52.36,37.64
O01479,2026-04-27 23:28:44.438373,Thonglor,Mek,C0169,active,Classic Burger,2,440,30,410,242.7,167.3
O00285,2026-04-27 23:40:44.438373,Ari,Tum,C0460,active,Signature Latte,2,300,0,300,135.88,164.12
O01164,2026-04-27 23:47:44.438373,Siam,Tum,C0532,new,Classic Burger,1,90,20,70,36.62,33.38
O01600,2026-04-28 00:06:44.438373,Thonglor,Tum,C0057,active,Classic Burger,2,180,0,180,96.75,83.25
O00470,2026-04-28 00:22:44.438373,Thonglor,Bank,C0177,at_risk,Set Menu,3,780,10,770,466.11,303.89
O00145,2026-04-28 00:53:44.438373,Ari,Nok,C0580,active,Craft Beer,1,150,30,120,52.05,67.95
O00409,2026-04-28 02:13:44.438373,Ari,Ploy,C0528,new,Craft Beer,1,220,0,220,122.29,97.71
O00420,2026-04-28 04:11:44.438373,Ari,Jane,C0672,active,Set Menu,1,260,0,260,108.81,151.19
O02264,2026-04-28 04:42:44.438373,Siam,Nok,C0212,new,Protein Shake,3,780,0,780,323.68,456.32
O01564,2026-04-28 04:47:44.438373,Ari,Bank,C0515,at_risk,Cocktail,1,90,10,80,48.27,31.73
O01572,2026-04-28 05:55:44.438373,Siam,Ploy,C0363,at_risk,Set Menu,2,520,0,520,319.15,200.85
O00907,2026-04-28 06:35:44.438373,Ari,Nok,C0520,new,Set Menu,1,120,0,120,54.33,65.67
O00447,2026-04-28 07:15:44.438373,Siam,Ploy,C0442,active,Set Menu,3,780,0,780,428.59,351.41
O01700,2026-04-28 07:29:44.438373,Thonglor,Nok,C0231,new,Craft Beer,1,150,0,150,81.92,68.08
O00624,2026-04-28 10:26:44.438373,Siam,Bank,C0065,at_risk,Protein Shake,2,360,10,350,204.73,145.27
O01507,2026-04-28 10:35:44.438373,Siam,Nok,C0086,at_risk,Cocktail,2,300,20,280,122.46,157.54
O02180,2026-04-28 11:25:44.438373,Siam,Tum,C0511,at_risk,Signature Latte,1,180,20,160,95.66,64.34
O01146,2026-04-28 12:13:44.438373,Thonglor,Jane,C0103,active,Set Menu,1,180,10,170,64.94,105.06
O01013,2026-04-28 12:39:44.438373,Ari,Jane,C0059,active,Signature Latte,1,90,10,80,32.39,47.61
O00039,2026-04-28 13:50:44.438373,Ari,Tum,C0350,active,Classic Burger,2,360,20,340,207.96,132.04
O00419,2026-04-28 14:08:44.438373,Ari,Nok,C0076,at_risk,Protein Shake,2,300,0,300,175.83,124.17
O02209,2026-04-28 14:53:44.438373,Siam,Bank,C0297,new,Cocktail,1,220,0,220,88.41,131.59
O01768,2026-04-28 15:21:44.438373,Ari,Nok,C0078,at_risk,Set Menu,2,520,0,520,239.73,280.27
O00573,2026-04-28 15:53:44.438373,Siam,Nok,C0068,new,Craft Beer,1,150,0,150,71.96,78.04
O00247,2026-04-28 16:05:44.438373,Ari,Tum,C0231,active,Craft Beer,1,120,0,120,51.48,68.52
O01706,2026-04-28 16:07:44.438373,Thonglor,Nok,C0382,active,Cocktail,2,240,10,230,133.4,96.6
O00782,2026-04-28 17:02:44.438373,Siam,Jane,C0551,at_risk,Cocktail,1,180,20,160,92.1,67.9
O01912,2026-04-28 17:16:44.438373,Thonglor,Ploy,C0141,active,Set Menu,1,90,10,80,38.18,41.82
O01043,2026-04-28 17:33:44.438373,Ari,Tum,C0229,at_risk,Protein Shake,1,120,0,120,65.91,54.09
O01042,2026-04-28 18:02:44.438373,Thonglor,Mek,C0012,new,Signature Latte,1,220,10,210,93.48,116.52
O01560,2026-04-28 20:03:44.438373,Thonglor,Jane,C0155,new,Protein Shake,1,120,0,120,55.35,64.65
O00222,2026-04-28 20:53:44.438373,Thonglor,Bank,C0012,at_risk,Classic Burger,2,240,20,220,90.74,129.26
O02116,2026-04-28 22:25:44.438373,Siam,Mek,C0656,at_risk,Cocktail,2,440,0,440,230.68,209.32
O00315,2026-04-28 22:27:44.438373,Ari,Ploy,C0579,at_risk,Classic Burger,1,180,0,180,74.47,105.53
O01633,2026-04-28 22:27:44.438373,Ari,Nok,C0609,at_risk,Cocktail,2,360,20,340,196.17,143.83
O00592,2026-04-28 22:37:44.438373,Thonglor,Mek,C0164,active,Classic Burger,3,270,30,240,91.25,148.75
O00780,2026-04-28 22:54:44.438373,Ari,Nok,C0371,active,Cocktail,1,220,30,190,81.91,108.09
O02048,2026-04-28 23:47:44.438373,Ari,Jane,C0551,new,Classic Burger,2,360,10,350,201.28,148.72
O02102,2026-04-29 00:25:44.438373,Siam,Tum,C0201,active,Cocktail,1,260,20,240,132.64,107.36
O02480,2026-04-29 02:41:44.438373,Thonglor,Jane,C0457,at_risk,Craft Beer,1,260,0,260,141.13,118.87
O00441,2026-04-29 03:22:44.438373,Thonglor,Bank,C0480,at_risk,Cocktail,1,180,0,180,97.0,83.0
O01666,2026-04-29 04:30:44.438373,Ari,Ploy,C0475,active,Classic Burger,1,260,30,230,140.38,89.62
O02176,2026-04-29 05:35:44.438373,Siam,Bank,C0612,active,Signature Latte,1,260,0,260,135.28,124.72
O00393,2026-04-29 06:13:44.438373,Siam,Bank,C0113,new,Set Menu,1,120,10,110,58.38,51.62
O01815,2026-04-29 06:48:44.438373,Siam,Jane,C0483,at_risk,Set Menu,1,120,0,120,71.99,48.01
O02069,2026-04-29 07:15:44.438373,Thonglor,Nok,C0061,active,Cocktail,1,260,0,260,153.1,106.9
O01035,2026-04-29 07:33:44.438373,Ari,Tum,C0264,at_risk,Signature Latte,2,240,30,210,119.31,90.69
O02298,2026-04-29 10:40:44.438373,Siam,Nok,C0479,active,Craft Beer,3,360,20,340,157.87,182.13
O00510,2026-04-29 11:10:44.438373,Siam,Ploy,C0125,active,Classic Burger,1,90,10,80,48.42,31.58
O00072,2026-04-29 11:35:44.438373,Thonglor,Tum,C0236,active,Cocktail,1,260,10,250,126.21,123.79
O01753,2026-04-29 12:57:44.438373,Siam,Mek,C0389,at_risk,Protein Shake,3,660,0,660,314.84,345.16
O01147,2026-04-29 13:38:44.438373,Siam,Bank,C0478,new,Craft Beer,3,660,0,660,306.6,353.4
O00876,2026-04-29 14:46:44.438373,Siam,Bank,C0281,new,Cocktail,2,180,0,180,92.5,87.5
O00194,2026-04-29 15:00:44.438373,Siam,Jane,C0605,active,Signature Latte,1,220,0,220,102.95,117.05
O00793,2026-04-29 15:41:44.438373,Thonglor,Mek,C0037,at_risk,Classic Burger,2,520,10,510,239.85,270.15
O01669,2026-04-29 15:43:44.438373,Thonglor,Nok,C0127,active,Craft Beer,2,240,0,240,136.98,103.02
O01009,2026-04-29 17:03:44.438373,Siam,Tum,C0663,active,Cocktail,3,540,0,540,287.94,252.06
O01076,2026-04-29 17:51:44.438373,Siam,Jane,C0255,active,Classic Burger,1,150,30,120,58.31,61.69
O01504,2026-04-29 18:19:44.438373,Ari,Jane,C0150,active,Signature Latte,2,360,10,350,190.01,159.99
O01609,2026-04-29 19:06:44.438373,Ari,Ploy,C0294,at_risk,Set Menu,1,220,30,190,114.87,75.13
O00234,2026-04-29 20:21:44.438373,Siam,Jane,C0467,new,Classic Burger,1,260,0,260,137.11,122.89
O00865,2026-04-29 20:35:44.438373,Siam,Tum,C0292,active,Classic Burger,2,240,0,240,98.71,141.29
O01225,2026-04-29 21:01:44.438373,Siam,Tum,C0013,new,Signature Latte,3,780,0,780,430.1,349.9
O00161,2026-04-29 22:59:44.438373,Ari,Bank,C0271,active,Protein Shake,1,220,10,210,81.37,128.63
O00518,2026-04-29 23:35:44.438373,Thonglor,Bank,C0431,active,Protein Shake,2,360,20,340,191.14,148.86
O00249,2026-04-30 00:43:44.438373,Siam,Ploy,C0070,at_risk,Set Menu,1,120,30,90,42.15,47.85
O00875,2026-04-30 03:50:44.438373,Thonglor,Mek,C0597,active,Protein Shake,2,300,0,300,175.45,124.55
O00916,2026-04-30 03:58:44.438373,Thonglor,Nok,C0630,active,Signature Latte,1,150,30,120,60.78,59.22
O00155,2026-04-30 04:31:44.438373,Thonglor,Tum,C0022,active,Protein Shake,2,300,0,300,169.51,130.49
O01033,2026-04-30 05:22:44.438373,Siam,Mek,C0299,at_risk,Signature Latte,1,260,10,250,110.55,139.45
O00567,2026-04-30 05:59:44.438373,Siam,Mek,C0348,active,Protein Shake,1,120,30,90,34.47,55.53
O01771,2026-04-30 07:16:44.438373,Siam,Nok,C0498,at_risk,Cocktail,1,220,30,190,111.49,78.51
O01145,2026-04-30 07:32:44.438373,Siam,Jane,C0198,at_risk,Set Menu,2,520,0,520,249.6,270.4
O00350,2026-04-30 07:47:44.438373,Siam,Nok,C0049,new,Craft Beer,1,180,30,150,67.35,82.65
O00391,2026-04-30 08:02:44.438373,Thonglor,Ploy,C0592,new,Craft Beer,1,260,30,230,140.48,89.52
O02404,2026-04-30 08:19:44.438373,Ari,Bank,C0443,active,Cocktail,1,150,30,120,66.12,53.88
O00479,2026-04-30 08:30:44.438373,Thonglor,Tum,C0342,new,Set Menu,1,220,30,190,98.0,92.0
O02407,2026-04-30 09:20:44.438373,Siam,Bank,C0653,at_risk,Protein Shake,2,520,0,520,317.04,202.96
O01826,2026-04-30 10:33:44.438373,Ari,Jane,C0320,at_risk,Signature Latte,1,120,20,100,49.62,50.38
O01057,2026-04-30 11:06:44.438373,Ari,Jane,C0378,new,Protein Shake,1,220,10,210,81.62,128.38
O01509,2026-04-30 11:45:44.438373,Siam,Tum,C0001,new,Set Menu,2,240,0,240,95.67,144.33
O02296,2026-04-30 12:33:44.438373,Ari,Bank,C0186,new,Craft Beer,3,360,10,350,188.03,161.97
O00547,2026-04-30 13:28:44.438373,Ari,Ploy,C0448,active,Classic Burger,1,120,10,110,66.42,43.58
O00437,2026-04-30 13:38:44.438373,Ari,Mek,C0682,active,Protein Shake,1,180,0,180,93.4,86.6
O00523,2026-04-30 14:25:44.438373,Ari,Bank,C0147,new,Protein Shake,2,360,0,360,139.39,220.61
O00077,2026-04-30 15:12:44.438373,Siam,Ploy,C0195,active,Craft Beer,1,150,20,130,55.07,74.93
O01468,2026-04-30 17:49:44.438373,Ari,Jane,C0081,at_risk,Signature Latte,1,150,0,150,85.07,64.93
O00462,2026-04-30 19:14:44.438373,Siam,Tum,C0642,at_risk,Protein Shake,1,260,20,240,99.66,140.34
O01667,2026-04-30 19:49:44.438373,Thonglor,Ploy,C0027,at_risk,Signature Latte,2,440,10,430,218.23,211.77
O01197,2026-04-30 20:21:44.438373,Ari,Nok,C0694,active,Protein Shake,3,660,20,640,257.49,382.51
O00539,2026-04-30 20:43:44.438373,Ari,Tum,C0511,active,Cocktail,2,300,20,280,144.42,135.58
O01708,2026-04-30 21:30:44.438373,Ari,Bank,C0038,at_risk,Cocktail,2,440,30,410,162.4,247.6
O00494,2026-05-01 01:10:44.438373,Siam,Bank,C0439,active,Set Menu,1,220,0,220,86.26,133.74
O00849,2026-05-01 02:23:44.438373,Ari,Bank,C0052,active,Signature Latte,1,180,10,170,78.23,91.77
O01403,2026-05-01 03:51:44.438373,Siam,Nok,C0592,active,Signature Latte,1,180,0,180,86.03,93.97
O02470,2026-05-01 06:08:44.438373,Thonglor,Jane,C0334,at_risk,Cocktail,2,360,30,330,203.14,126.86
O02360,2026-05-01 06:21:44.438373,Thonglor,Bank,C0147,new,Classic Burger,1,260,30,230,129.83,100.17
O00093,2026-05-01 06:30:44.438373,Thonglor,Tum,C0236,active,Set Menu,1,260,10,250,115.93,134.07
O00076,2026-05-01 06:38:44.438373,Ari,Jane,C0126,active,Protein Shake,2,360,30,330,203.02,126.98
O01405,2026-05-01 06:58:44.438373,Thonglor,Jane,C0527,active,Craft Beer,2,240,0,240,124.32,115.68
O01139,2026-05-01 07:14:44.438373,Thonglor,Mek,C0222,at_risk,Craft Beer,1,220,0,220,98.31,121.69
O02358,2026-05-01 10:53:44.438373,Siam,Nok,C0399,active,Set Menu,3,450,0,450,265.73,184.27
O00026,2026-05-01 11:14:44.438373,Thonglor,Ploy,C0404,at_risk,Signature Latte,1,90,0,90,41.74,48.26
O00812,2026-05-01 11:16:44.438373,Ari,Jane,C0635,at_risk,Signature Latte,1,120,20,100,51.2,48.8
O00995,2026-05-01 11:54:44.438373,Ari,Mek,C0415,active,Set Menu,2,520,10,510,314.53,195.47
O01499,2026-05-01 12:20:44.438373,Ari,Jane,C0178,active,Classic Burger,1,220,20,200,108.6,91.4
O00807,2026-05-01 14:34:44.438373,Siam,Mek,C0286,active,Craft Beer,2,360,10,350,211.26,138.74
O00923,2026-05-01 16:12:44.438373,Thonglor,Bank,C0158,active,Protein Shake,1,90,0,90,45.61,44.39
O02499,2026-05-01 16:23:44.438373,Ari,Bank,C0147,active,Cocktail,1,180,30,150,84.64,65.36
O00757,2026-05-01 17:00:44.438373,Siam,Tum,C0567,active,Protein Shake,1,120,30,90,45.0,45.0
O01619,2026-05-01 17:26:44.438373,Ari,Ploy,C0487,active,Set Menu,2,180,30,150,86.57,63.43
O01743,2026-05-01 17:27:44.438373,Ari,Jane,C0207,new,Cocktail,2,360,20,340,149.9,190.1
O01943,2026-05-01 17:37:44.438373,Siam,Ploy,C0075,active,Signature Latte,1,260,20,240,94.79,145.21
O01388,2026-05-01 18:46:44.438373,Siam,Tum,C0206,at_risk,Classic Burger,3,360,0,360,214.38,145.62
O02082,2026-05-01 19:30:44.438373,Siam,Jane,C0033,at_risk,Set Menu,1,180,0,180,73.8,106.2
O00330,2026-05-01 20:03:44.438373,Thonglor,Ploy,C0696,active,Cocktail,1,120,30,90,41.95,48.05
O02419,2026-05-01 20:31:44.438373,Thonglor,Jane,C0574,active,Classic Burger,1,260,30,230,140.2,89.8
O00374,2026-05-01 21:05:44.438373,Siam,Nok,C0401,new,Set Menu,1,150,10,140,78.46,61.54
O01423,2026-05-01 22:07:44.438373,Siam,Tum,C0467,new,Classic Burger,3,780,20,760,324.3,435.7
O00019,2026-05-01 22:09:44.438373,Siam,Mek,C0387,active,Signature Latte,1,260,0,260,114.64,145.36
O01580,2026-05-01 22:43:44.438373,Thonglor,Nok,C0029,active,Classic Burger,1,220,0,220,106.69,113.31
O01644,2026-05-01 23:47:44.438373,Ari,Ploy,C0249,active,Classic Burger,1,260,10,250,135.97,114.03
O00550,2026-05-02 00:18:44.438373,Siam,Bank,C0630,active,Signature Latte,1,220,0,220,127.59,92.41
O01260,2026-05-02 02:00:44.438373,Siam,Jane,C0530,active,Signature Latte,2,520,20,500,244.11,255.89
O02340,2026-05-02 02:29:44.438373,Thonglor,Tum,C0076,at_risk,Set Menu,2,520,0,520,222.8,297.2
O02443,2026-05-02 03:38:44.438373,Ari,Nok,C0640,new,Cocktail,3,450,30,420,248.31,171.69
O01247,2026-05-02 03:49:44.438373,Siam,Nok,C0357,active,Cocktail,1,220,30,190,113.4,76.6
O01485,2026-05-02 04:20:44.438373,Ari,Ploy,C0079,at_risk,Set Menu,1,90,10,80,47.6,32.4
O01274,2026-05-02 06:26:44.438373,Siam,Jane,C0246,new,Protein Shake,2,180,10,170,85.07,84.93
O02227,2026-05-02 07:12:44.438373,Thonglor,Mek,C0051,active,Classic Burger,1,220,10,210,118.19,91.81
O01098,2026-05-02 07:16:44.438373,Siam,Ploy,C0175,active,Cocktail,2,180,10,170,103.5,66.5
O02337,2026-05-02 07:30:44.438373,Siam,Ploy,C0667,at_risk,Set Menu,1,90,20,70,32.14,37.86
O01052,2026-05-02 08:54:44.438373,Ari,Mek,C0528,at_risk,Craft Beer,1,180,0,180,95.47,84.53
O00397,2026-05-02 09:42:44.438373,Siam,Mek,C0325,at_risk,Signature Latte,1,120,30,90,55.31,34.69
O00905,2026-05-02 13:47:44.438373,Ari,Tum,C0249,active,Protein Shake,1,220,20,200,79.63,120.37
O00898,2026-05-02 15:36:44.438373,Siam,Tum,C0560,new,Set Menu,2,360,10,350,177.62,172.38
O00920,2026-05-02 15:40:44.438373,Siam,Ploy,C0187,active,Craft Beer,2,360,0,360,192.8,167.2
O02139,2026-05-02 17:34:44.438373,Ari,Mek,C0175,active,Protein Shake,2,240,20,220,130.05,89.95
O02239,2026-05-02 18:00:44.438373,Siam,Tum,C0560,active,Set Menu,1,180,0,180,84.06,95.94
O00106,2026-05-02 19:17:44.438373,Thonglor,Jane,C0666,active,Classic Burger,2,180,30,150,69.07,80.93
O02454,2026-05-02 20:08:44.438373,Thonglor,Ploy,C0009,new,Set Menu,1,220,10,210,95.32,114.68
O00021,2026-05-02 22:55:44.438373,Siam,Bank,C0439,at_risk,Protein Shake,2,360,0,360,221.96,138.04
O02445,2026-05-02 23:05:44.438373,Thonglor,Ploy,C0033,active,Classic Burger,2,440,20,420,228.72,191.28
O00436,2026-05-03 00:16:44.438373,Siam,Bank,C0442,at_risk,Protein Shake,2,440,10,430,180.93,249.07
O01502,2026-05-03 00:53:44.438373,Siam,Jane,C0446,active,Cocktail,1,180,10,170,101.5,68.5
O01082,2026-05-03 00:59:44.438373,Thonglor,Bank,C0584,new,Signature Latte,3,660,30,630,304.69,325.31
O01160,2026-05-03 00:59:44.438373,Ari,Bank,C0483,active,Set Menu,2,440,0,440,200.29,239.71
O00471,2026-05-03 01:00:44.438373,Siam,Tum,C0596,active,Cocktail,2,520,20,500,270.73,229.27
O00895,2026-05-03 01:30:44.438373,Siam,Mek,C0186,active,Cocktail,1,180,0,180,89.28,90.72
O02210,2026-05-03 01:47:44.438373,Siam,Nok,C0397,at_risk,Cocktail,2,180,20,160,80.51,79.49
O00010,2026-05-03 02:29:44.438373,Thonglor,Ploy,C0289,active,Craft Beer,1,180,10,170,72.71,97.29
O01378,2026-05-03 02:33:44.438373,Thonglor,Ploy,C0321,active,Signature Latte,1,90,10,80,44.17,35.83
O01332,2026-05-03 03:30:44.438373,Thonglor,Nok,C0026,at_risk,Set Menu,1,260,20,240,124.9,115.1
O01404,2026-05-03 04:17:44.438373,Ari,Tum,C0127,new,Protein Shake,1,150,30,120,70.13,49.87
O01136,2026-05-03 05:19:44.438373,Thonglor,Mek,C0579,active,Signature Latte,2,440,0,440,185.53,254.47
O00644,2026-05-03 06:20:44.438373,Thonglor,Tum,C0620,active,Classic Burger,1,180,20,160,88.26,71.74
O01285,2026-05-03 06:41:44.438373,Siam,Tum,C0534,at_risk,Classic Burger,1,260,10,250,123.29,126.71
O02487,2026-05-03 07:32:44.438373,Ari,Bank,C0572,active,Cocktail,2,520,30,490,270.47,219.53
O02374,2026-05-03 07:47:44.438373,Ari,Nok,C0066,active,Craft Beer,2,300,10,290,170.77,119.23
O00605,2026-05-03 08:12:44.438373,Thonglor,Jane,C0415,new,Classic Burger,3,450,20,430,211.78,218.22
O02075,2026-05-03 08:54:44.438373,Thonglor,Ploy,C0112,at_risk,Cocktail,1,120,0,120,65.84,54.16
O02412,2026-05-03 08:57:44.438373,Thonglor,Bank,C0264,new,Classic Burger,1,180,30,150,85.57,64.43
O00229,2026-05-03 11:33:44.438373,Siam,Jane,C0693,at_risk,Set Menu,2,180,30,150,57.44,92.56
O01120,2026-05-03 12:07:44.438373,Siam,Jane,C0619,active,Protein Shake,1,260,0,260,112.62,147.38
O00124,2026-05-03 13:42:44.438373,Ari,Tum,C0634,active,Craft Beer,2,240,30,210,122.04,87.96
O01716,2026-05-03 14:35:44.438373,Ari,Tum,C0637,new,Signature Latte,3,270,0,270,149.63,120.37
O00006,2026-05-03 15:21:44.438373,Siam,Nok,C0562,active,Craft Beer,2,360,30,330,191.39,138.61
O02398,2026-05-03 16:11:44.438373,Siam,Tum,C0652,at_risk,Craft Beer,1,220,0,220,99.44,120.56
O02021,2026-05-03 17:11:44.438373,Thonglor,Ploy,C0501,at_risk,Classic Burger,1,90,0,90,40.11,49.89
O00156,2026-05-03 17:19:44.438373,Ari,Bank,C0381,active,Set Menu,1,260,30,230,112.02,117.98
